,BlockCode,MaxAdDown,tract
367072,90117011005050,15.0,9011701100
367073,90117011005051,15.0,9011701100
367074,90117011005052,15.0,9011701100
367347,90117011005055,15.0,9011701100
367348,90117011005056,15.0,9011701100
367349,90117011005057,15.0,9011701100
367076,90117011005058,15.0,9011701100
367353,90117011005061,15.0,9011701100
367079,90117011005063,15.0,9011701100
367356,90117011005064,15.0,9011701100
367084,90117011005069,15.0,9011701100
367085,90117011005070,15.0,9011701100
367086,90117011005071,15.0,9011701100
367087,90117011005072,15.0,9011701100
367088,90117011005073,15.0,9011701100
367366,90117011005074,15.0,9011701100
367369,90117011005077,15.0,9011701100
367370,90117011005078,15.0,9011701100
367371,90117011005079,15.0,9011701100
367372,90117011005080,15.0,9011701100
367374,90117011005082,15.0,9011701100
367096,90117011005092,15.0,9011701100
367385,90117011005093,15.0,9011701100
367097,90117011005094,15.0,9011701100
367099,90117011005096,15.0,9011701100
368015,90117071001001,0.0,9011707100
368018,90117071001004,15.0,9011707100
368019,90117071001005,15.0,9011707100
368020,90117071001006,15.0,9011707100
368021,90117071001007,15.0,9011707100
368025,90117071001011,15.0,9011707100
368026,90117071001012,15.0,9011707100
368027,90117071001013,15.0,9011707100
368028,90117071001014,15.0,9011707100
368029,90117071001015,15.0,9011707100
368031,90117071001017,15.0,9011707100
368032,90117071001018,15.0,9011707100
368033,90117071001019,15.0,9011707100
368034,90117071001020,15.0,9011707100
368249,90117071001022,15.0,9011707100
368250,90117071001024,15.0,9011707100
368251,90117071001025,15.0,9011707100
368036,90117071001026,15.0,9011707100
368254,90117071001029,15.0,9011707100
368255,90117071001030,15.0,9011707100
368256,90117071001031,15.0,9011707100
368257,90117071001032,15.0,9011707100
368258,90117071001033,15.0,9011707100
368223,90117071001041,15.0,9011707100
368044,90117071001051,15.0,9011707100
368282,90117071002001,15.0,9011707100
368284,90117071002003,15.0,9011707100
368289,90117071002008,15.0,9011707100
368290,90117071002011,15.0,9011707100
368291,90117071002012,15.0,9011707100
368292,90117071002013,15.0,9011707100
368295,90117071002016,15.0,9011707100
368298,90117071002019,15.0,9011707100
368301,90117071002022,15.0,9011707100
367970,90117071002024,15.0,9011707100
368304,90117071002025,15.0,9011707100
368308,90117071002029,15.0,9011707100
368311,90117071002032,15.0,9011707100
368313,90117071002034,15.0,9011707100
368051,90117071002035,15.0,9011707100
368316,90117071002037,15.0,9011707100
368317,90117071002038,15.0,9011707100
368319,90117071002040,15.0,9011707100
368321,90117071002042,15.0,9011707100
368324,90117071002045,15.0,9011707100
368327,90117071002048,15.0,9011707100
368331,90117071002052,15.0,9011707100
368054,90117071002057,15.0,9011707100
368341,90117071002064,15.0,9011707100
368342,90117071002065,15.0,9011707100
368345,90117071002068,15.0,9011707100
368348,90117071002071,15.0,9011707100
367985,90117071002073,15.0,9011707100
368061,90117071002080,15.0,9011707100
368358,90117071002081,15.0,9011707100
368360,90117071002083,15.0,9011707100
368063,90117071002084,15.0,9011707100
368362,90117071002085,15.0,9011707100
368363,90117071002086,15.0,9011707100
368364,90117071002087,15.0,9011707100
368365,90117071002088,15.0,9011707100
368366,90117071002089,15.0,9011707100
368367,90117071002090,15.0,9011707100
368368,90117071002091,15.0,9011707100
368369,90117071002092,15.0,9011707100
368064,90117071002094,15.0,9011707100
368065,90117071002095,15.0,9011707100
368066,90117071002096,15.0,9011707100
368375,90117071002099,15.0,9011707100
368378,90117071002102,15.0,9011707100
368379,90117071002103,15.0,9011707100
368380,90117071002104,15.0,9011707100
368067,90117071002105,15.0,9011707100
368382,90117071002106,15.0,9011707100
368383,90117071002107,15.0,9011707100
368068,90117071002108,15.0,9011707100
368385,90117071002109,15.0,9011707100
368386,90117071002112,15.0,9011707100
368387,90117071002113,15.0,9011707100
368392,90117071003004,15.0,9011707100
368394,90117071003006,15.0,9011707100
368395,90117071003007,15.0,9011707100
368069,90117071003010,15.0,9011707100
368402,90117071003014,15.0,9011707100
368403,90117071003015,15.0,9011707100
368404,90117071003016,15.0,9011707100
368073,90117071003020,15.0,9011707100
368410,90117071003023,15.0,9011707100
368417,90117071003032,15.0,9011707100
368420,90117071003035,15.0,9011707100
368422,90117071003037,15.0,9011707100
368423,90117071003038,15.0,9011707100
368424,90117071003039,15.0,9011707100
368425,90117071003040,15.0,9011707100
368202,90117071003041,15.0,9011707100
368082,90117071003042,15.0,9011707100
368428,90117071003043,15.0,9011707100
368429,90117071003044,15.0,9011707100
368203,90117071003045,15.0,9011707100
368084,90117071003047,15.0,9011707100
368085,90117071003048,15.0,9011707100
368435,90117071003050,15.0,9011707100
368436,90117071003051,15.0,9011707100
368438,90117071003053,15.0,9011707100
368439,90117071003055,15.0,9011707100
368089,90117071003058,15.0,9011707100
368444,90117071003060,15.0,9011707100
368092,90117071003062,15.0,9011707100
368447,90117071003063,15.0,9011707100
368448,90117071003064,15.0,9011707100
368449,90117071003065,15.0,9011707100
368450,90117071003066,15.0,9011707100
368093,90117071003067,15.0,9011707100
368094,90117071003069,15.0,9011707100
368212,90117071003070,15.0,9011707100
368455,90117071003071,15.0,9011707100
368456,90117071003072,15.0,9011707100
368464,90117071003080,15.0,9011707100
368095,90117071003082,15.0,9011707100
369355,90117081001003,15.0,9011708100
369357,90117081001005,15.0,9011708100
369358,90117081001006,15.0,9011708100
369359,90117081001007,15.0,9011708100
369364,90117081001012,15.0,9011708100
369366,90117081001014,15.0,9011708100
369369,90117081001017,15.0,9011708100
369370,90117081001018,15.0,9011708100
369371,90117081001019,15.0,9011708100
369372,90117081001020,15.0,9011708100
369373,90117081001021,15.0,9011708100
369374,90117081001022,15.0,9011708100
369375,90117081001023,15.0,9011708100
369381,90117081001029,15.0,9011708100
369383,90117081001032,15.0,9011708100
369243,90117081001034,15.0,9011708100
369386,90117081001035,15.0,9011708100
369387,90117081001036,15.0,9011708100
369388,90117081001037,15.0,9011708100
369389,90117081001038,15.0,9011708100
369390,90117081001039,15.0,9011708100
369391,90117081001040,15.0,9011708100
369392,90117081001041,15.0,9011708100
369393,90117081001042,15.0,9011708100
369394,90117081001043,15.0,9011708100
369395,90117081001044,15.0,9011708100
369396,90117081001045,15.0,9011708100
369397,90117081001046,15.0,9011708100
369398,90117081001047,15.0,9011708100
369399,90117081001048,15.0,9011708100
369401,90117081001050,15.0,9011708100
369402,90117081001051,15.0,9011708100
369245,90117081001052,15.0,9011708100
369406,90117081001055,15.0,9011708100
369249,90117081001058,0.0,9011708100
369409,90117081001060,15.0,9011708100
369410,90117081001061,15.0,9011708100
369411,90117081001062,15.0,9011708100
369412,90117081001063,15.0,9011708100
369413,90117081001064,15.0,9011708100
369414,90117081001065,15.0,9011708100
369415,90117081001066,15.0,9011708100
369418,90117081001069,15.0,9011708100
369424,90117081001076,15.0,9011708100
369425,90117081001077,15.0,9011708100
369255,90117081001082,0.0,9011708100
369431,90117081001084,15.0,9011708100
369435,90117081001090,15.0,9011708100
369216,90117081001095,15.0,9011708100
369443,90117081001098,15.0,9011708100
369219,90117081001099,15.0,9011708100
369445,90117081001100,15.0,9011708100
369223,90117081002005,15.0,9011708100
369455,90117081002010,15.0,9011708100
369457,90117081002012,15.0,9011708100
369267,90117081002016,15.0,9011708100
369271,90117081002021,15.0,9011708100
369467,90117081002023,15.0,9011708100
369237,90117081002025,15.0,9011708100
369275,90117081002026,15.0,9011708100
369472,90117081002028,15.0,9011708100
369474,90117081002030,15.0,9011708100
369475,90117081002031,15.0,9011708100
369476,90117081002032,15.0,9011708100
369477,90117081002033,15.0,9011708100
369478,90117081002035,15.0,9011708100
369479,90117081002036,15.0,9011708100
369484,90117081002041,15.0,9011708100
369486,90117081002043,15.0,9011708100
369487,90117081002044,15.0,9011708100
369488,90117081002045,15.0,9011708100
369489,90117081002046,15.0,9011708100
369490,90117081002047,15.0,9011708100
369491,90117081002048,15.0,9011708100
369492,90117081002049,15.0,9011708100
369493,90117081002050,15.0,9011708100
369494,90117081002051,15.0,9011708100
369496,90117081002053,15.0,9011708100
369498,90117081002055,15.0,9011708100
369499,90117081002056,15.0,9011708100
369241,90117081002057,15.0,9011708100
369501,90117081002058,15.0,9011708100
369502,90117081002059,15.0,9011708100
369503,90117081002060,15.0,9011708100
370254,90117091001004,15.0,9011709100
370260,90117091001010,15.0,9011709100
370261,90117091001011,15.0,9011709100
370265,90117091001015,15.0,9011709100
370266,90117091001016,15.0,9011709100
370267,90117091001017,15.0,9011709100
370268,90117091001018,15.0,9011709100
370275,90117091001025,15.0,9011709100
370277,90117091001027,15.0,9011709100
370278,90117091001028,15.0,9011709100
370281,90117091001032,15.0,9011709100
370282,90117091001033,15.0,9011709100
370286,90117091001037,15.0,9011709100
370287,90117091001038,15.0,9011709100
370292,90117091001043,15.0,9011709100
370293,90117091001044,15.0,9011709100
370062,90117091001045,0.0,9011709100
370065,90117091001052,15.0,9011709100
370300,90117091001053,15.0,9011709100
370302,90117091001055,15.0,9011709100
370076,90117091002006,15.0,9011709100
370315,90117091002009,15.0,9011709100
370317,90117091002011,15.0,9011709100
370318,90117091002012,15.0,9011709100
370079,90117091002016,15.0,9011709100
370080,90117091002019,15.0,9011709100
370084,90117091002025,15.0,9011709100
370337,90117091002031,15.0,9011709100
370338,90117091002032,15.0,9011709100
370343,90117091002038,15.0,9011709100
370351,90117091002050,15.0,9011709100
370359,90117091002058,15.0,9011709100
370368,90117091002067,15.0,9011709100
370377,90117091002077,15.0,9011709100
370382,90117091002083,15.0,9011709100
370387,90117091002088,15.0,9011709100
370388,90117091002089,15.0,9011709100
370389,90117091002090,15.0,9011709100
370390,90117091002091,15.0,9011709100
370391,90117091002093,15.0,9011709100
370393,90117091003001,15.0,9011709100
370394,90117091003002,15.0,9011709100
370402,90117091003010,15.0,9011709100
370095,90117091003011,15.0,9011709100
370106,90117091003022,15.0,9011709100
370107,90117091003023,15.0,9011709100
370109,90117091003025,15.0,9011709100
370110,90117091003026,15.0,9011709100
370112,90117091003028,15.0,9011709100
370057,90117091003033,18.0,9011709100
371086,90117092001011,15.0,9011709200
371087,90117092001014,0.0,9011709200
371281,90117092001015,15.0,9011709200
371088,90117092001016,15.0,9011709200
371288,90117092001022,15.0,9011709200
371290,90117092001024,15.0,9011709200
371293,90117092001027,15.0,9011709200
371095,90117092002006,0.0,9011709200
371306,90117092002007,15.0,9011709200
371307,90117092002008,15.0,9011709200
371097,90117092002014,15.0,9011709200
371099,90117092002027,0.0,9011709200
371107,90117092002038,15.0,9011709200
371109,90117092002040,15.0,9011709200
371111,90117092002042,15.0,9011709200
371112,90117092002043,15.0,9011709200
371124,90117092003013,15.0,9011709200
371377,90117092004009,15.0,9011709200
371077,90117092005007,18.0,9011709200
371392,90117092005009,15.0,9011709200
371151,90117092005012,15.0,9011709200
371981,90117101001004,15.0,9011710100
371982,90117101001005,15.0,9011710100
371983,90117101001006,15.0,9011710100
371984,90117101001007,15.0,9011710100
371985,90117101001008,15.0,9011710100
371987,90117101001010,15.0,9011710100
371992,90117101001015,15.0,9011710100
371868,90117101001019,15.0,9011710100
371872,90117101001037,15.0,9011710100
372016,90117101001039,15.0,9011710100
371875,90117101001041,15.0,9011710100
371879,90117101001046,15.0,9011710100
372028,90117101001052,15.0,9011710100
372031,90117101001055,15.0,9011710100
371931,90117101001056,15.0,9011710100
372033,90117101001057,15.0,9011710100
371822,90117101002006,15.0,9011710100
372043,90117101002009,15.0,9011710100
372046,90117101002012,15.0,9011710100
372047,90117101002013,15.0,9011710100
372051,90117101002017,15.0,9011710100
372053,90117101002019,15.0,9011710100
372055,90117101002021,15.0,9011710100
372056,90117101002022,15.0,9011710100
371891,90117101002024,0.0,9011710100
371842,90117101002030,15.0,9011710100
371852,90117101003004,15.0,9011710100
372072,90117101003007,15.0,9011710100
372076,90117101003012,15.0,9011710100
372077,90117101003013,15.0,9011710100
372589,90117111001007,15.0,9011711100
372590,90117111001009,15.0,9011711100
372462,90117111001010,0.0,9011711100
372594,90117111001014,15.0,9011711100
372595,90117111001015,15.0,9011711100
372599,90117111001019,15.0,9011711100
372601,90117111001021,15.0,9011711100
372468,90117111001027,0.0,9011711100
372472,90117111001033,15.0,9011711100
372418,90117111001034,18.0,9011711100
372474,90117111001035,15.0,9011711100
372475,90117111001036,15.0,9011711100
372619,90117111001043,15.0,9011711100
372479,90117111001045,15.0,9011711100
372480,90117111001046,15.0,9011711100
372623,90117111001047,15.0,9011711100
372624,90117111001048,15.0,9011711100
372481,90117111001050,0.0,9011711100
372626,90117111001052,15.0,9011711100
372483,90117111001055,15.0,9011711100
372484,90117111001056,15.0,9011711100
372632,90117111002002,15.0,9011711100
372493,90117111002012,0.0,9011711100
372494,90117111002013,0.0,9011711100
372652,90117111002024,15.0,9011711100
372460,90117111002038,18.0,9011711100
372958,90117121001001,15.0,9011712100
373063,90117121001002,15.0,9011712100
373064,90117121001003,15.0,9011712100
373065,90117121001004,15.0,9011712100
372959,90117121001005,15.0,9011712100
373067,90117121001006,15.0,9011712100
372960,90117121001007,15.0,9011712100
372961,90117121001008,15.0,9011712100
372966,90117121001013,15.0,9011712100
372971,90117121001020,15.0,9011712100
372927,90117121001026,18.0,9011712100
372928,90117121001028,18.0,9011712100
372980,90117121001029,15.0,9011712100
372983,90117121001035,15.0,9011712100
372985,90117121001037,15.0,9011712100
373099,90117121001038,15.0,9011712100
372987,90117121001041,15.0,9011712100
372990,90117121001044,15.0,9011712100
373038,90117121002003,15.0,9011712100
373113,90117121002006,15.0,9011712100
373115,90117121002008,15.0,9011712100
373048,90117121002016,15.0,9011712100
373123,90117121002017,15.0,9011712100
372997,90117121002019,15.0,9011712100
373002,90117121002025,15.0,9011712100
373003,90117121002026,15.0,9011712100
373004,90117121002027,15.0,9011712100
373443,90117131001002,15.0,9011713100
373607,90117131001009,15.0,9011713100
373608,90117131001010,15.0,9011713100
373613,90117131001015,15.0,9011713100
373455,90117131001017,0.0,9011713100
373456,90117131001018,0.0,9011713100
373457,90117131001019,15.0,9011713100
373372,90117131001021,15.0,9011713100
373373,90117131001023,15.0,9011713100
373375,90117131001027,15.0,9011713100
373623,90117131001028,15.0,9011713100
373467,90117131001031,15.0,9011713100
373470,90117131001034,15.0,9011713100
373471,90117131001035,15.0,9011713100
373635,90117131001041,15.0,9011713100
373636,90117131001042,15.0,9011713100
373637,90117131001043,15.0,9011713100
373475,90117131001044,15.0,9011713100
373476,90117131001045,15.0,9011713100
373478,90117131001047,15.0,9011713100
373479,90117131001048,15.0,9011713100
373481,90117131001050,15.0,9011713100
373482,90117131001051,15.0,9011713100
373484,90117131001053,0.0,9011713100
373647,90117131001054,15.0,9011713100
373648,90117131001055,15.0,9011713100
373650,90117131001057,15.0,9011713100
373660,90117131001067,15.0,9011713100
373662,90117131001069,15.0,9011713100
373490,90117131001074,15.0,9011713100
373491,90117131001075,0.0,9011713100
373492,90117131001076,0.0,9011713100
373406,90117131001077,15.0,9011713100
373408,90117131002002,15.0,9011713100
373500,90117131002007,15.0,9011713100
373504,90117131002011,15.0,9011713100
373506,90117131002013,15.0,9011713100
373511,90117131002018,15.0,9011713100
373419,90117131002020,15.0,9011713100
373513,90117131002021,15.0,9011713100
373514,90117131002022,15.0,9011713100
373426,90117131002026,15.0,9011713100
373699,90117131002030,15.0,9011713100
373700,90117131002031,15.0,9011713100
373701,90117131002033,15.0,9011713100
373702,90117131002034,15.0,9011713100
373703,90117131002035,15.0,9011713100
373432,90117131002039,15.0,9011713100
374212,90117141011000,15.0,9011714101
374123,90117141011002,15.0,9011714101
374124,90117141011003,15.0,9011714101
374126,90117141011005,15.0,9011714101
374128,90117141011007,15.0,9011714101
374167,90117141012000,15.0,9011714101
374227,90117141012003,15.0,9011714101
374246,90117141013003,15.0,9011714101
374250,90117141013007,15.0,9011714101
374146,90117141013009,15.0,9011714101
374147,90117141013010,15.0,9011714101
374148,90117141013011,15.0,9011714101
374149,90117141013012,15.0,9011714101
374261,90117141013018,15.0,9011714101
374153,90117141013026,15.0,9011714101
374154,90117141013027,15.0,9011714101
374155,90117141013028,15.0,9011714101
374272,90117141013029,15.0,9011714101
374156,90117141013030,15.0,9011714101
374275,90117141013032,15.0,9011714101
374276,90117141013033,15.0,9011714101
374277,90117141013034,15.0,9011714101
374159,90117141013037,15.0,9011714101
374605,90117141031000,15.0,9011714103
374606,90117141031001,15.0,9011714103
374758,90117141031002,15.0,9011714103
374759,90117141031003,15.0,9011714103
374760,90117141031004,15.0,9011714103
374608,90117141031006,15.0,9011714103
374609,90117141031007,15.0,9011714103
374764,90117141031008,15.0,9011714103
374766,90117141031010,15.0,9011714103
374611,90117141031011,15.0,9011714103
374769,90117141031013,15.0,9011714103
374770,90117141031014,15.0,9011714103
374614,90117141031016,15.0,9011714103
374780,90117141031024,15.0,9011714103
374619,90117141031027,15.0,9011714103
374629,90117141031039,0.0,9011714103
374516,90117141031040,15.0,9011714103
374631,90117141031042,15.0,9011714103
374800,90117141032002,15.0,9011714103
374807,90117141032009,15.0,9011714103
374809,90117141032011,15.0,9011714103
374810,90117141032012,15.0,9011714103
374638,90117141032013,0.0,9011714103
374819,90117141032022,15.0,9011714103
374644,90117141032029,15.0,9011714103
374832,90117141032038,15.0,9011714103
374838,90117141033005,15.0,9011714103
374646,90117141033006,15.0,9011714103
374647,90117141033007,15.0,9011714103
374843,90117141033010,15.0,9011714103
374845,90117141033012,15.0,9011714103
374846,90117141033013,15.0,9011714103
374852,90117141033019,15.0,9011714103
374853,90117141033020,15.0,9011714103
374854,90117141033021,15.0,9011714103
374855,90117141033022,15.0,9011714103
374857,90117141033024,15.0,9011714103
374861,90117141033028,15.0,9011714103
374862,90117141033029,15.0,9011714103
374864,90117141033031,15.0,9011714103
374866,90117141033033,15.0,9011714103
374870,90117141033037,15.0,9011714103
374871,90117141033038,15.0,9011714103
374877,90117141034005,15.0,9011714103
374878,90117141034006,15.0,9011714103
374886,90117141034014,15.0,9011714103
374894,90117141034022,15.0,9011714103
374896,90117141034024,15.0,9011714103
374897,90117141034025,15.0,9011714103
374898,90117141034026,15.0,9011714103
374899,90117141034027,15.0,9011714103
374900,90117141034028,15.0,9011714103
374901,90117141034029,15.0,9011714103
374902,90117141034030,15.0,9011714103
375550,90117141041003,15.0,9011714104
375551,90117141041004,15.0,9011714104
375553,90117141041006,15.0,9011714104
375426,90117141041010,15.0,9011714104
375427,90117141041011,15.0,9011714104
375430,90117141041016,15.0,9011714104
375433,90117141041019,0.0,9011714104
375435,90117141041021,15.0,9011714104
375438,90117141041024,15.0,9011714104
375572,90117141041026,15.0,9011714104
375577,90117141041031,15.0,9011714104
375578,90117141041032,15.0,9011714104
375581,90117141041035,15.0,9011714104
375582,90117141041036,15.0,9011714104
375583,90117141041037,15.0,9011714104
375584,90117141041038,15.0,9011714104
375585,90117141041039,15.0,9011714104
375587,90117141041041,15.0,9011714104
375588,90117141041042,15.0,9011714104
375444,90117141041046,15.0,9011714104
375445,90117141041047,15.0,9011714104
375447,90117141041049,15.0,9011714104
375381,90117141041051,18.0,9011714104
375598,90117141041052,15.0,9011714104
375599,90117141041053,15.0,9011714104
375607,90117141041061,15.0,9011714104
375454,90117141041063,15.0,9011714104
375458,90117141042001,15.0,9011714104
375459,90117141042002,15.0,9011714104
375618,90117141042005,15.0,9011714104
375461,90117141042006,15.0,9011714104
375620,90117141042007,15.0,9011714104
375463,90117141042015,15.0,9011714104
375465,90117141042017,15.0,9011714104
375466,90117141042018,15.0,9011714104
375633,90117141042021,15.0,9011714104
375634,90117141042022,15.0,9011714104
375642,90117141042032,15.0,9011714104
375643,90117141042033,15.0,9011714104
375649,90117141042039,15.0,9011714104
375650,90117141042040,15.0,9011714104
375652,90117141042042,15.0,9011714104
375422,90117141042043,15.0,9011714104
375655,90117141042045,15.0,9011714104
375476,90117141042046,15.0,9011714104
375658,90117141042048,15.0,9011714104
376263,90117151001008,15.0,9011715100
376264,90117151001009,15.0,9011715100
376266,90117151001012,15.0,9011715100
376267,90117151001013,15.0,9011715100
376114,90117151001014,15.0,9011715100
376116,90117151001016,15.0,9011715100
376118,90117151001018,15.0,9011715100
376119,90117151001019,15.0,9011715100
376123,90117151001026,15.0,9011715100
376125,90117151001028,15.0,9011715100
376127,90117151001030,15.0,9011715100
376132,90117151001035,15.0,9011715100
376133,90117151001036,15.0,9011715100
376300,90117151002004,15.0,9011715100
376301,90117151002005,15.0,9011715100
376142,90117151002010,15.0,9011715100
376143,90117151002011,0.0,9011715100
376145,90117151002014,15.0,9011715100
376323,90117151002030,15.0,9011715100
376154,90117151002032,15.0,9011715100
376155,90117151002033,15.0,9011715100
376327,90117151002034,15.0,9011715100
376328,90117151002035,15.0,9011715100
376334,90117151002041,15.0,9011715100
376091,90117151002042,15.0,9011715100
376336,90117151002043,15.0,9011715100
376337,90117151002044,15.0,9011715100
376159,90117151002045,15.0,9011715100
376160,90117151002046,15.0,9011715100
376161,90117151002047,15.0,9011715100
376162,90117151002048,15.0,9011715100
376165,90117151002051,0.0,9011715100
376347,90117151002055,15.0,9011715100
376166,90117151002057,15.0,9011715100
376170,90117151002062,0.0,9011715100
376353,90117151002063,15.0,9011715100
376171,90117151002065,15.0,9011715100
376172,90117151002066,15.0,9011715100
376356,90117151002067,15.0,9011715100
376175,90117151002070,15.0,9011715100
376179,90117151002075,15.0,9011715100
376365,90117151002076,15.0,9011715100
376366,90117151002077,15.0,9011715100
376367,90117151002078,15.0,9011715100
376368,90117151002080,15.0,9011715100
376371,90117151002083,15.0,9011715100
376372,90117151002085,15.0,9011715100
376373,90117151002086,15.0,9011715100
376374,90117151002087,15.0,9011715100
376375,90117151002088,15.0,9011715100
376826,90117161011000,15.0,9011716101
376970,90117161011003,15.0,9011716101
376971,90117161011004,15.0,9011716101
376829,90117161011005,15.0,9011716101
376977,90117161011010,15.0,9011716101
376980,90117161011013,15.0,9011716101
376982,90117161011015,15.0,9011716101
376835,90117161011017,15.0,9011716101
376836,90117161011018,15.0,9011716101
376838,90117161011021,15.0,9011716101
376989,90117161011022,15.0,9011716101
376990,90117161011023,15.0,9011716101
376991,90117161011025,15.0,9011716101
376839,90117161011026,15.0,9011716101
376840,90117161011027,15.0,9011716101
376994,90117161011028,15.0,9011716101
376998,90117161011032,15.0,9011716101
376999,90117161011033,15.0,9011716101
376844,90117161011034,15.0,9011716101
376845,90117161011035,15.0,9011716101
377004,90117161012001,15.0,9011716101
376852,90117161012007,0.0,9011716101
377019,90117161012017,15.0,9011716101
376857,90117161012019,0.0,9011716101
376863,90117161012032,0.0,9011716101
376864,90117161012033,0.0,9011716101
377036,90117161012037,15.0,9011716101
377040,90117161013003,15.0,9011716101
376865,90117161013005,15.0,9011716101
377043,90117161013006,15.0,9011716101
377044,90117161013007,15.0,9011716101
376866,90117161013008,15.0,9011716101
376867,90117161013009,15.0,9011716101
376868,90117161013010,15.0,9011716101
376870,90117161013012,15.0,9011716101
377054,90117161013017,15.0,9011716101
376876,90117161013019,15.0,9011716101
376877,90117161013020,15.0,9011716101
376878,90117161013021,15.0,9011716101
377059,90117161013022,15.0,9011716101
377060,90117161013023,15.0,9011716101
376880,90117161013025,15.0,9011716101
376881,90117161013026,15.0,9011716101
376882,90117161013027,15.0,9011716101
376883,90117161013028,0.0,9011716101
377065,90117161013029,15.0,9011716101
377070,90117161013034,15.0,9011716101
376886,90117161013036,15.0,9011716101
377077,90117161013041,15.0,9011716101
376889,90117161013048,15.0,9011716101
377085,90117161013049,15.0,9011716101
377086,90117161013050,15.0,9011716101
377087,90117161013051,15.0,9011716101
377088,90117161013052,15.0,9011716101
377692,90117161021001,15.0,9011716102
377693,90117161021002,15.0,9011716102
377695,90117161021004,15.0,9011716102
377577,90117161021008,15.0,9011716102
377578,90117161021009,0.0,9011716102
377713,90117161021023,15.0,9011716102
377714,90117161021024,15.0,9011716102
377719,90117161022004,15.0,9011716102
377587,90117161022005,15.0,9011716102
377588,90117161022006,15.0,9011716102
377589,90117161022008,15.0,9011716102
377724,90117161022009,15.0,9011716102
377725,90117161022010,15.0,9011716102
377726,90117161022011,15.0,9011716102
377728,90117161022013,15.0,9011716102
377729,90117161022014,15.0,9011716102
377730,90117161022015,15.0,9011716102
377731,90117161022016,15.0,9011716102
377732,90117161022017,15.0,9011716102
377592,90117161022024,15.0,9011716102
377744,90117161022029,15.0,9011716102
377745,90117161022030,15.0,9011716102
377746,90117161022031,15.0,9011716102
377747,90117161022032,15.0,9011716102
377595,90117161022035,15.0,9011716102
377516,90117161022043,15.0,9011716102
377761,90117161023000,15.0,9011716102
377569,90117161023002,15.0,9011716102
377765,90117161023004,15.0,9011716102
377766,90117161023005,15.0,9011716102
377769,90117161023008,15.0,9011716102
377770,90117161023009,15.0,9011716102
377778,90117161023018,15.0,9011716102
377781,90117161023021,15.0,9011716102
377783,90117161023023,15.0,9011716102
377785,90117161023025,15.0,9011716102
377788,90117161023028,15.0,9011716102
377795,90117161023035,15.0,9011716102
377798,90117161023038,15.0,9011716102
377802,90117161023042,15.0,9011716102
377604,90117161023044,15.0,9011716102
377607,90117161023047,15.0,9011716102
377608,90117161023048,15.0,9011716102
377609,90117161023049,15.0,9011716102
377610,90117161023050,15.0,9011716102
378369,90118701003017,0.0,9011870100
378269,90118701003018,15.0,9011870100
378755,90118701003019,15.0,9011870100
378373,90118701003025,0.0,9011870100
378374,90118701003026,15.0,9011870100
378375,90118701003027,15.0,9011870100
378796,90118701003066,15.0,9011870100
378799,90118701003069,15.0,9011870100
378815,90118701003086,15.0,9011870100
379631,90118703001000,0.0,9011870300
379632,90118703001001,15.0,9011870300
379633,90118703001002,15.0,9011870300
379636,90118703001005,15.0,9011870300
379639,90118703001008,15.0,9011870300
379642,90118703001011,15.0,9011870300
379643,90118703001012,15.0,9011870300
379644,90118703001013,15.0,9011870300
379645,90118703001014,15.0,9011870300
379647,90118703001016,15.0,9011870300
379648,90118703001017,0.0,9011870300
379649,90118703001018,15.0,9011870300
379650,90118703001019,0.0,9011870300
379651,90118703001020,15.0,9011870300
379652,90118703001021,15.0,9011870300
379653,90118703001022,15.0,9011870300
379654,90118703001023,15.0,9011870300
379655,90118703001024,15.0,9011870300
379656,90118703001025,15.0,9011870300
379827,90118703002001,15.0,9011870300
379828,90118703002002,15.0,9011870300
379666,90118703002010,15.0,9011870300
379667,90118703002011,15.0,9011870300
379838,90118703002012,15.0,9011870300
379675,90118703002020,15.0,9011870300
379676,90118703002021,15.0,9011870300
379677,90118703002022,0.0,9011870300
379681,90118703002026,15.0,9011870300
379682,90118703002027,15.0,9011870300
379683,90118703002028,15.0,9011870300
379684,90118703002029,15.0,9011870300
379589,90118703002030,18.0,9011870300
379686,90118703002031,15.0,9011870300
379857,90118703002032,15.0,9011870300
379687,90118703002033,15.0,9011870300
379590,90118703003001,18.0,9011870300
379862,90118703003004,15.0,9011870300
379594,90118703003006,15.0,9011870300
379693,90118703003007,15.0,9011870300
379694,90118703003010,15.0,9011870300
379595,90118703003011,15.0,9011870300
379700,90118703003016,15.0,9011870300
379702,90118703003018,15.0,9011870300
379875,90118703003019,15.0,9011870300
379703,90118703003022,15.0,9011870300
379704,90118703003023,15.0,9011870300
379705,90118703003024,15.0,9011870300
379707,90118703003026,15.0,9011870300
379708,90118703003027,15.0,9011870300
379709,90118703003028,15.0,9011870300
379710,90118703003029,15.0,9011870300
379711,90118703003030,15.0,9011870300
379889,90118703003033,15.0,9011870300
379714,90118703003034,15.0,9011870300
379715,90118703003035,15.0,9011870300
379892,90118703003036,15.0,9011870300
379893,90118703003037,15.0,9011870300
379716,90118703003038,15.0,9011870300
379717,90118703003039,15.0,9011870300
379718,90118703003040,15.0,9011870300
379897,90118703003041,15.0,9011870300
379720,90118703004005,15.0,9011870300
379905,90118703004007,15.0,9011870300
379722,90118703004008,15.0,9011870300
379724,90118703004010,15.0,9011870300
