BlockCode,MaxAdDown,MaxAdUp
090053492001041,24.0,3.0
090053492001042,150.0,35.0
090053492001043,115.0,35.0
090053492002000,101.0,35.0
090053492002001,101.0,35.0
090053492002002,115.0,35.0
090053492002003,101.0,35.0
090053492002004,101.0,35.0
090053492002005,101.0,35.0
090053492002006,101.0,35.0
090053492002007,101.0,35.0
090053492002008,101.0,35.0
090053492002009,101.0,35.0
090053492002010,115.0,35.0
090053492002011,150.0,35.0
090053492002012,150.0,35.0
090053492002013,101.0,35.0
090053492002014,101.0,35.0
090053492002015,101.0,35.0
090053492002016,101.0,35.0
090053492002017,101.0,35.0
090053492002018,101.0,35.0
090053492002019,115.0,35.0
090053492002020,115.0,35.0
090053492002021,101.0,35.0
090053492002022,101.0,35.0
090053492002023,115.0,35.0
090053492002024,115.0,35.0
090053492002025,115.0,35.0
090053492002026,115.0,35.0
090053492002027,101.0,35.0
090053492002028,115.0,35.0
090053492002029,115.0,35.0
090053492002030,115.0,35.0
090053492002031,115.0,35.0
090053492002032,115.0,35.0
090053492002033,101.0,35.0
090053492002034,115.0,35.0
090053492002035,101.0,35.0
090053492002036,101.0,35.0
090053492002037,101.0,35.0
090053492002038,101.0,35.0
090053492002039,115.0,35.0
090053492003000,150.0,10.0
090053492003001,15.0,3.0
090053492003002,15.0,3.0
090053492003003,15.0,3.0
090053492003004,12.0,1.0
090053492003006,15.0,3.0
090053492003007,15.0,3.0
090053492003008,15.0,3.0
090053492003009,15.0,3.0
090053492003010,150.0,10.0
090053492003011,150.0,35.0
090053492003012,115.0,12.0
090053492003013,101.0,35.0
090053492003014,101.0,35.0
090053492003015,15.0,3.0
090053492003016,101.0,35.0
090053492003017,101.0,35.0
090053492003018,101.0,35.0
090053492003019,101.0,35.0
090053492003020,115.0,35.0
090053492003021,101.0,35.0
090053492003022,150.0,35.0
090053492003023,101.0,35.0
090053492003024,101.0,35.0
090053492003025,101.0,35.0
090053492003026,101.0,35.0
090053492003027,101.0,35.0
090053492003028,101.0,35.0
090053492003029,101.0,35.0
090053492003030,15.0,3.0
090053492003031,101.0,35.0
090053601001000,101.0,35.0
090053601001001,101.0,35.0
090053601001002,101.0,35.0
090053601001003,101.0,35.0
090053601001004,115.0,35.0
090053601001005,115.0,35.0
090053601001006,101.0,35.0
090053601001007,101.0,35.0
090053601001008,101.0,35.0
090053601001009,115.0,35.0
090053601001010,115.0,35.0
090053601001011,115.0,35.0
090053601001012,115.0,35.0
090053601001013,101.0,35.0
090053601001014,101.0,35.0
090053601002000,115.0,35.0
090053601002001,115.0,35.0
090053601002002,101.0,35.0
090053601002003,115.0,35.0
090053601002004,115.0,35.0
090053601002005,101.0,35.0
090053601002006,101.0,35.0
090053601002007,101.0,35.0
090053601002008,101.0,35.0
090053601002009,101.0,35.0
090053601002010,101.0,35.0
090053601002011,115.0,35.0
090053601002012,115.0,35.0
090053601002013,115.0,35.0
090053601002014,115.0,35.0
090053601002015,115.0,35.0
090053601002016,115.0,35.0
090053601003000,115.0,35.0
090053601003001,115.0,35.0
090053601003002,101.0,35.0
090053601003003,115.0,35.0
090053601003004,101.0,35.0
090053601003005,115.0,35.0
090053601003006,101.0,35.0
090053601003007,101.0,35.0
090053601003008,115.0,35.0
090053601003009,115.0,35.0
090053601003010,115.0,35.0
090053601003011,115.0,35.0
090053601003012,115.0,35.0
090053601003013,115.0,35.0
090053601003014,115.0,35.0
090053601003015,101.0,35.0
090053601003016,115.0,35.0
090053601004000,115.0,35.0
090053601004001,115.0,35.0
090053601004002,115.0,35.0
090053601004003,115.0,35.0
090053601004004,115.0,35.0
090053601004005,101.0,35.0
090053601004006,101.0,35.0
090053601004007,115.0,35.0
090053601004008,115.0,35.0
090053601004009,115.0,35.0
090053601004010,115.0,35.0
090053601004011,115.0,35.0
090053601004012,115.0,35.0
090053601004013,115.0,35.0
090053601004014,115.0,35.0
090053601004015,115.0,35.0
090053601004016,101.0,35.0
090053601004017,115.0,35.0
090053601005000,101.0,35.0
090053601005001,101.0,35.0
090053601005002,115.0,35.0
090053601005003,101.0,35.0
090053601005004,101.0,35.0
090053601005005,101.0,35.0
090053601005006,115.0,35.0
090053601005007,101.0,35.0
090053601005008,115.0,35.0
090053601005009,115.0,35.0
090053601005010,115.0,35.0
090053601005011,101.0,35.0
090053601005012,101.0,35.0
090053601005013,115.0,35.0
090053601005014,101.0,35.0
090053601005015,115.0,35.0
090053601005016,115.0,35.0
090053601005017,101.0,35.0
090053601005018,101.0,35.0
090053602001000,101.0,35.0
090053602001001,101.0,35.0
090053602001002,101.0,35.0
090053602001003,101.0,35.0
090053602001004,101.0,35.0
090053602001005,101.0,35.0
090053602001006,101.0,35.0
090053602001007,101.0,35.0
090053602001008,101.0,35.0
090053602001009,115.0,35.0
090053602001010,115.0,35.0
090053602001011,101.0,35.0
090053602001012,101.0,35.0
090053602001013,101.0,35.0
090053602001014,101.0,35.0
090053602001015,101.0,35.0
090053602001016,115.0,35.0
090053602001017,115.0,35.0
090053602001018,101.0,35.0
090053602001019,115.0,35.0
090053602001020,101.0,35.0
090053602001021,101.0,35.0
090053602001022,115.0,35.0
090053602001023,101.0,35.0
090053602001024,115.0,35.0
090053602001025,101.0,35.0
090053602001026,101.0,35.0
090053602001027,115.0,35.0
090053602001028,101.0,35.0
090053602001029,101.0,35.0
090053602001030,115.0,35.0
090053602001031,115.0,35.0
090053602001032,101.0,35.0
090053602001033,115.0,35.0
090053602001034,101.0,35.0
090053602001035,101.0,35.0
090053602001036,101.0,35.0
090053602001037,115.0,35.0
090053602001038,115.0,35.0
090053602001039,115.0,35.0
090053602001040,115.0,35.0
090053602001041,115.0,35.0
090053602001042,115.0,35.0
090053602001043,101.0,35.0
090053602001044,115.0,35.0
090053602001045,115.0,35.0
090053602001046,115.0,35.0
090053602002000,115.0,35.0
090053602002001,101.0,35.0
090053602002002,115.0,35.0
090053602002003,115.0,35.0
090053602002004,101.0,35.0
090053602002005,101.0,35.0
090053602002006,115.0,35.0
090053602002007,101.0,35.0
090053602002008,101.0,35.0
090053602002009,101.0,35.0
090053602002010,101.0,35.0
090053602002011,101.0,35.0
090053602002012,101.0,35.0
090053602002013,101.0,35.0
090053602002014,101.0,35.0
090053602002015,101.0,35.0
090053602002016,101.0,35.0
090053602002017,101.0,35.0
090053602002018,101.0,35.0
090053602002019,101.0,35.0
090053602002020,101.0,35.0
090053602002021,101.0,35.0
090053602002022,101.0,35.0
090053602003000,101.0,35.0
090053602003001,101.0,35.0
090053602003002,101.0,35.0
090053602003003,101.0,35.0
090053602003004,101.0,35.0
090053602003005,101.0,35.0
090053602003006,101.0,35.0
090053602003007,101.0,35.0
090053602003008,101.0,35.0
090053602003009,101.0,35.0
090053602003010,101.0,35.0
090053602003011,101.0,35.0
090053602003012,101.0,35.0
090053602003013,101.0,35.0
090053602003014,101.0,35.0
090053602003015,101.0,35.0
090053602003016,101.0,35.0
090053602003017,115.0,35.0
090053602003018,101.0,35.0
090053602003019,101.0,35.0
090053602003020,101.0,35.0
090053602003021,101.0,35.0
090053602003022,101.0,35.0
090053602003023,101.0,35.0
090053602003024,101.0,35.0
090053602003025,101.0,35.0
090053602003026,101.0,35.0
090053602003027,101.0,35.0
090053602003028,101.0,35.0
090053602003029,101.0,35.0
090053602003030,101.0,35.0
090053602003031,15.0,3.0
090053602003032,15.0,3.0
090053602003033,101.0,35.0
090053602003034,15.0,3.0
090053602003035,101.0,35.0
090053602003036,101.0,35.0
090053602003037,101.0,35.0
090053602003038,101.0,35.0
090053602003039,115.0,35.0
090053602003040,101.0,35.0
090053602003041,101.0,35.0
090053602003042,101.0,35.0
090053602003043,101.0,35.0
090053602003044,101.0,35.0
090053602003045,101.0,35.0
090053602003046,101.0,35.0
090053602003047,101.0,35.0
090053602003048,115.0,35.0
090053602003049,101.0,35.0
090053602003050,101.0,35.0
090053602003051,101.0,35.0
090053602003052,101.0,35.0
090053602003053,101.0,35.0
090053602003054,101.0,35.0
090053602003055,101.0,35.0
090053602003056,115.0,35.0
090053602003057,115.0,35.0
090053602003058,101.0,35.0
090053602003059,101.0,35.0
090053602003060,101.0,35.0
090053602003061,115.0,35.0
090053602004000,115.0,35.0
090053602004001,101.0,35.0
090053602004002,115.0,35.0
090053602004003,115.0,35.0
090053602004004,115.0,35.0
090053602004005,115.0,35.0
090053602004006,101.0,35.0
090053602004007,101.0,35.0
090053602004008,115.0,35.0
090053602004009,150.0,35.0
090053602004010,101.0,35.0
090053602004011,115.0,35.0
090053602004012,101.0,35.0
090053602004013,101.0,35.0
090053602004014,101.0,35.0
090053602004015,101.0,35.0
090053602004016,101.0,35.0
090053602004017,101.0,35.0
090053602004018,101.0,35.0
090053602004019,101.0,35.0
090053602004020,101.0,35.0
090053602004021,101.0,35.0
090053602004022,101.0,35.0
090053602004023,101.0,35.0
090053602004024,101.0,35.0
090053602004025,101.0,35.0
090053602004026,101.0,35.0
090053602004027,101.0,35.0
090053602004028,101.0,35.0
090053602004029,101.0,35.0
090053602004030,101.0,35.0
090053602004031,101.0,35.0
090053602004032,101.0,35.0
090053602004033,101.0,35.0
090053602004034,101.0,35.0
090053602004035,101.0,35.0
090053602004036,101.0,35.0
090053602004037,101.0,35.0
090053602004038,101.0,35.0
090053602004039,101.0,35.0
090053603001000,101.0,35.0
090053603001001,101.0,35.0
090053603001002,101.0,35.0
090053603001003,115.0,35.0
090053603001004,115.0,35.0
090053603001005,115.0,35.0
090053603001006,115.0,35.0
090053603001007,115.0,35.0
090053603001008,115.0,35.0
090053603001009,115.0,35.0
090053603001010,115.0,35.0
090053603001011,115.0,35.0
090053603001012,101.0,35.0
090053603001013,115.0,35.0
090053603001014,115.0,35.0
090053603001015,115.0,35.0
090053603001016,115.0,35.0
090053603001017,115.0,35.0
090053603001018,101.0,35.0
090053603001019,115.0,35.0
090053603001020,115.0,35.0
090053603001021,101.0,35.0
090053603001022,101.0,35.0
090053603001023,101.0,35.0
090053603001024,101.0,35.0
090053603001025,115.0,35.0
090053603001026,101.0,35.0
090053603001027,101.0,35.0
090053603001028,115.0,35.0
090053603001029,115.0,35.0
090053603002000,101.0,35.0
090053603002001,101.0,35.0
090053603002002,15.0,3.0
090053603002003,101.0,35.0
090053603002004,101.0,35.0
090053603002005,101.0,35.0
090053603002006,101.0,35.0
090053603002007,101.0,35.0
090053603002008,101.0,35.0
090053603002009,115.0,35.0
090053603002010,101.0,35.0
090053603002011,101.0,35.0
090053603002012,101.0,35.0
090053603002013,101.0,35.0
090053603002014,115.0,35.0
090053603002015,115.0,35.0
090053603002016,101.0,35.0
090053603002017,115.0,35.0
090053603002018,115.0,35.0
090053603002019,115.0,35.0
090053603002020,115.0,35.0
090053603002021,115.0,35.0
090053603002022,115.0,35.0
090053603002023,115.0,35.0
090053603002024,101.0,35.0
090053603002025,115.0,35.0
090053603002026,15.0,3.0
090053603002027,115.0,35.0
090053603002028,115.0,35.0
090053603002029,115.0,35.0
090053603002030,115.0,35.0
090053603002031,115.0,35.0
090053603002032,115.0,35.0
090053603002033,115.0,35.0
090053603002034,101.0,35.0
090053603002035,115.0,35.0
090053603002036,101.0,35.0
090053603002037,101.0,35.0
090053603002038,115.0,35.0
090053603002039,115.0,35.0
090053603002040,101.0,35.0
090053603002041,115.0,35.0
090053603002042,101.0,35.0
090053604001000,101.0,35.0
090053604001001,115.0,35.0
090053604001002,115.0,35.0
090053604001003,115.0,35.0
090053604001004,115.0,35.0
090053604001005,115.0,35.0
090053604001006,115.0,35.0
090053604001007,115.0,35.0
090053604001008,101.0,35.0
090053604001009,115.0,35.0
090053604001010,115.0,35.0
090053604001011,115.0,35.0
090053604001012,115.0,35.0
090053604001013,115.0,35.0
090053604001014,115.0,35.0
090053604001015,115.0,35.0
090053604001016,101.0,35.0
090053604001017,115.0,35.0
090053604001018,115.0,35.0
090053604001019,115.0,35.0
090053604001020,115.0,35.0
090053604001021,115.0,35.0
090053604002000,115.0,35.0
090053604002001,115.0,35.0
090053604002002,115.0,35.0
090053604002003,101.0,35.0
090053604002004,115.0,35.0
090053604002005,101.0,35.0
090053604002006,115.0,35.0
090053604002007,115.0,35.0
090053604002008,101.0,35.0
090053604002009,115.0,35.0
090053604002010,115.0,35.0
090053604002011,115.0,35.0
090053604002012,115.0,35.0
090053604002013,115.0,35.0
090053604002014,115.0,35.0
090053604002015,115.0,35.0
090053604002016,115.0,35.0
090053604002017,101.0,35.0
090053604002018,115.0,35.0
090053604003000,115.0,35.0
090053604003001,115.0,35.0
090053604003002,115.0,35.0
090053604003003,115.0,35.0
090053604003004,115.0,35.0
090053604003005,115.0,35.0
090053604003006,115.0,35.0
090053604003007,115.0,35.0
090053604003008,115.0,35.0
090053604003009,115.0,35.0
090053604003010,115.0,35.0
090053604003011,101.0,35.0
090053604003012,101.0,35.0
090053604003013,101.0,35.0
090053604003014,101.0,35.0
090053604003015,101.0,35.0
090053604003016,101.0,35.0
090053604003017,101.0,35.0
090053604003018,101.0,35.0
090053604003019,101.0,35.0
090053604003020,101.0,35.0
090053604003021,115.0,35.0
090053604004000,115.0,35.0
090053604004001,101.0,35.0
090053604004002,115.0,35.0
090053604004003,115.0,35.0
090053604004004,115.0,35.0
090053604004005,115.0,35.0
090053604004006,101.0,35.0
090053604004007,115.0,35.0
090053604004008,101.0,35.0
090053604004009,115.0,35.0
090053604004010,115.0,35.0
090053604004011,101.0,35.0
090053604004012,115.0,35.0
090053604004013,115.0,35.0
090053604004014,115.0,35.0
090053604004015,115.0,35.0
090053604004016,115.0,35.0
090053604004017,115.0,35.0
090053604004018,115.0,35.0
090053604004019,115.0,35.0
090053604004020,115.0,35.0
090053604004021,115.0,35.0
090053604004022,115.0,35.0
090053604005000,101.0,35.0
090053604005001,115.0,35.0
090053604005002,101.0,35.0
090053604005003,115.0,35.0
090053604005004,101.0,35.0
090053604005005,101.0,35.0
090053604005006,101.0,35.0
090053604005007,101.0,35.0
090053604005008,101.0,35.0
090053604005009,101.0,35.0
090053604005010,101.0,35.0
090053604005011,101.0,35.0
090053604005012,115.0,35.0
090053604005013,115.0,35.0
090053604005014,101.0,35.0
090053604005015,101.0,35.0
090053604005016,115.0,35.0
090053604005017,115.0,35.0
090053604005018,115.0,35.0
090053604005019,101.0,35.0
090053604005020,101.0,35.0
090053604005021,101.0,35.0
090053604005022,101.0,35.0
090053604005023,115.0,35.0
090053604005024,115.0,35.0
090053604005025,101.0,35.0
090053604005026,101.0,35.0
090053604005027,115.0,35.0
090053604005028,115.0,35.0
090053604006000,115.0,35.0
090053604006001,115.0,35.0
090053604006002,115.0,35.0
090053604006003,115.0,35.0
090053604006004,115.0,35.0
090053604006005,115.0,35.0
090053604006006,115.0,35.0
090053604006007,115.0,35.0
090053604006008,115.0,35.0
090053604006009,115.0,35.0
090053604006010,115.0,35.0
090053604006011,115.0,35.0
090053604006012,115.0,35.0
090053604006013,115.0,35.0
090053604006014,101.0,35.0
090053621011000,100.0,5.0
090053621011001,100.0,5.0
090053621011002,100.0,5.0
090053621011003,15.0,3.0
090053621011004,100.0,5.0
090053621011005,100.0,5.0
090053621011006,100.0,5.0
090053621011007,15.0,3.0
090053621011008,115.0,12.0
090053621011009,100.0,5.0
090053621011010,100.0,5.0
090053621011011,100.0,5.0
090053621011012,100.0,5.0
090053621011013,100.0,5.0
090053621011014,100.0,5.0
090053621011015,100.0,5.0
090053621011016,100.0,5.0
090053621011017,100.0,5.0
090053621011018,100.0,5.0
090053621011019,100.0,5.0
090053621011020,100.0,5.0
090053621011021,100.0,5.0
090053621011022,15.0,3.0
090053621011023,100.0,5.0
090053621011024,100.0,5.0
090053621011025,100.0,5.0
090053621011026,100.0,5.0
090053621011027,100.0,5.0
090053621011028,100.0,5.0
090053621011029,100.0,5.0
090053621011030,100.0,5.0
090053621011031,100.0,5.0
090053621011032,100.0,5.0
090053621011033,100.0,5.0
090053621011034,100.0,5.0
090053621011035,100.0,5.0
090053621011036,100.0,5.0
090053621011037,100.0,5.0
090053621011038,100.0,5.0
090053621011039,100.0,5.0
090053621011040,100.0,5.0
090053621011041,100.0,5.0
090053621011042,100.0,5.0
090053621011043,100.0,5.0
090053621011044,100.0,5.0
090053621011045,100.0,5.0
090053621011046,100.0,5.0
090053621011047,100.0,5.0
090053621011048,100.0,5.0
090053621011049,100.0,5.0
090053621011050,100.0,5.0
090053621011051,100.0,5.0
090053621011052,100.0,5.0
090053621011053,100.0,5.0
090053621011054,100.0,5.0
090053621011055,100.0,5.0
090053621011056,100.0,5.0
090053621011057,100.0,5.0
090053621011058,100.0,5.0
090053621011059,100.0,5.0
090053621011060,100.0,5.0
090053621012000,100.0,5.0
090053621012001,100.0,5.0
090053621012002,100.0,5.0
090053621012003,100.0,5.0
090053621012004,100.0,5.0
090053621012005,100.0,5.0
090053621012006,100.0,5.0
090053621012007,100.0,5.0
090053621012008,100.0,5.0
090053621012009,100.0,5.0
090053621012010,100.0,5.0
090053621012011,100.0,5.0
090053621012012,100.0,5.0
090053621012013,100.0,5.0
090053621012014,100.0,5.0
090053621012015,100.0,5.0
090053621012016,100.0,5.0
090053621012017,100.0,5.0
090053621012018,100.0,5.0
090053621012019,100.0,5.0
090053621012020,100.0,5.0
090053621012021,100.0,5.0
090053621012022,100.0,5.0
090053621012023,100.0,5.0
090053621012024,100.0,5.0
090053621013000,100.0,5.0
090053621013001,100.0,5.0
090053621013002,100.0,5.0
090053621013003,100.0,5.0
090053621013004,100.0,5.0
090053621013005,100.0,5.0
090053621013006,100.0,5.0
090053621013007,100.0,5.0
090053621013008,100.0,5.0
090053621013009,100.0,5.0
090053621013010,100.0,5.0
090053621013011,100.0,5.0
090053621013012,100.0,5.0
090053621013013,100.0,5.0
090053621013014,100.0,5.0
090053621013015,100.0,5.0
090053621013016,100.0,5.0
090053621013017,100.0,5.0
090053621013018,100.0,5.0
090053621013019,100.0,5.0
090053621013020,100.0,5.0
090053621013021,100.0,5.0
090053621013022,100.0,5.0
090053621013023,100.0,5.0
090053621013024,100.0,5.0
090053621013025,100.0,5.0
090053621013026,100.0,5.0
090053621013027,100.0,5.0
090053621013028,100.0,5.0
090053621013029,100.0,5.0
090053621013030,100.0,5.0
090053621013031,100.0,5.0
090053621013032,100.0,5.0
090053621013033,100.0,5.0
090053621013034,100.0,5.0
090053621013035,100.0,5.0
090053621013036,100.0,5.0
090053621013037,100.0,5.0
090053621021000,100.0,5.0
090053621021001,100.0,5.0
090053621021002,100.0,5.0
090053621021003,100.0,5.0
090053621021004,100.0,5.0
090053621021005,100.0,5.0
090053621021006,100.0,5.0
090053621021007,100.0,5.0
090053621021008,100.0,5.0
090053621021009,100.0,5.0
090053621021010,100.0,5.0
090053621021011,100.0,5.0
090053621021012,100.0,5.0
090053621021013,100.0,5.0
090053621021014,100.0,5.0
090053621021015,100.0,5.0
090053621021016,100.0,5.0
090053621021017,100.0,5.0
090053621021018,100.0,5.0
090053621021019,100.0,5.0
090053621021020,100.0,5.0
090053621021021,100.0,5.0
090053621021022,100.0,5.0
090053621021023,100.0,5.0
090053621021024,100.0,5.0
090053621021025,100.0,5.0
090053621021026,100.0,5.0
090053621021027,100.0,5.0
090053621021028,100.0,5.0
090053621021029,100.0,5.0
